"기관 명","송신 서버 번호","데이터 번호","모델명","시리얼","서버타입","사이트명","방문자수","날짜","등록일자"
"서울시","32","1","SDOT001","3029","Original","3029","107","202102212340","2021-02-22 00:01:41"
"서울시","32","1","SDOT001","3030","Original","3030","204","202102212340","2021-02-22 00:01:41"
"서울시","32","1","SDOT001","3031","Original","3031","149","202102212340","2021-02-22 00:01:42"
"서울시","32","1","SDOT001","3032","Original","3032","142","202102212340","2021-02-22 00:01:42"
"서울시","32","1","SDOT001","3033","Original","3033","117","202102212340","2021-02-22 00:01:42"
"서울시","32","1","SDOT001","3034","Original","3034","307","202102212340","2021-02-22 00:01:43"
"서울시","32","1","SDOT001","3035","Original","3035","183","202102212340","2021-02-22 00:01:43"
"서울시","32","1","SDOT001","3036","Original","3036","252","202102212340","2021-02-22 00:01:44"
"서울시","32","1","SDOT001","3037","Original","3037","57","202102212340","2021-02-22 00:01:44"
"서울시","32","1","SDOT001","3038","Original","3038","147","202102212340","2021-02-22 00:01:44"
"서울시","32","1","SDOT001","3039","Original","3039","143","202102212340","2021-02-22 00:01:45"
"서울시","32","1","SDOT001","3040","Original","3040","151","202102212340","2021-02-22 00:01:45"
"서울시","32","1","SDOT001","3041","Original","3041","152","202102212340","2021-02-22 00:01:46"
"서울시","32","1","SDOT001","4049","Original","4049","0","202102210000","2021-02-22 00:02:24"
"서울시","32","1","SDOT001","4005","Original","4005","10","202102210000","2021-02-22 00:02:26"
"서울시","32","1","SDOT001","4026","Original","4026","9","202102210000","2021-02-22 00:02:35"
"서울시","32","1","SDOT001","4044","Original","4044","0","202102210000","2021-02-22 00:02:42"
"서울시","32","1","SDOT001","4003","Original","4003","18","202102210000","2021-02-22 00:02:55"
"서울시","32","1","SDOT001","4022","Original","4022","8","202102210000","2021-02-22 00:03:47"
"서울시","32","1","SDOT001","4032","Original","4032","11","202102210000","2021-02-22 00:04:12"
"서울시","32","1","SDOT001","4048","Original","4048","10","202102210000","2021-02-22 00:04:12"
"서울시","32","1","SDOT001","4024","Original","4024","2","202102210000","2021-02-22 00:04:35"
"서울시","32","1","SDOT001","4034","Original","4034","4","202102210000","2021-02-22 00:05:34"
"서울시","32","1","SDOT001","4010","Original","4010","7","202102210000","2021-02-22 00:05:47"
"서울시","32","1","SDOT001","4016","Original","4016","6","202102210000","2021-02-22 00:05:52"
"서울시","32","1","SDOT001","4018","Original","4018","14","202102210000","2021-02-22 00:05:52"
"서울시","32","1","SDOT001","4037","Original","4037","6","202102210000","2021-02-22 00:05:58"
"서울시","32","1","SDOT001","4035","Original","4035","7","202102210000","2021-02-22 00:05:58"
"서울시","32","1","SDOT001","4014","Original","4014","31","202102210000","2021-02-22 00:06:04"
"서울시","32","1","SDOT001","4009","Original","4009","23","202102210000","2021-02-22 00:06:09"
"서울시","32","1","SDOT001","4002","Original","4002","16","202102210000","2021-02-22 00:06:22"
"서울시","32","1","SDOT001","4021","Original","4021","0","202102210000","2021-02-22 00:06:32"
"서울시","32","1","SDOT001","4028","Original","4028","0","202102210000","2021-02-22 00:06:35"
"서울시","32","1","SDOT001","4004","Original","4004","15","202102210000","2021-02-22 00:06:42"
"서울시","32","1","SDOT001","4050","Original","4050","0","202102210000","2021-02-22 00:06:46"
"서울시","32","1","SDOT001","4013","Original","4013","4","202102210000","2021-02-22 00:06:47"
"서울시","32","1","SDOT001","4047","Original","4047","37","202102210000","2021-02-22 00:06:54"
"서울시","32","1","SDOT001","4029","Original","4029","19","202102210000","2021-02-22 00:07:01"
"서울시","32","1","SDOT001","4030","Original","4030","7","202102210000","2021-02-22 00:07:25"
"서울시","32","1","SDOT001","4007","Original","4007","3","202102210000","2021-02-22 00:07:31"
"서울시","32","1","SDOT001","4020","Original","4020","0","202102210000","2021-02-22 00:07:43"
"서울시","32","1","SDOT001","4040","Original","4040","3","202102210000","2021-02-22 00:07:43"
"서울시","32","1","SDOT001","4025","Original","4025","2","202102210000","2021-02-22 00:07:55"
"서울시","32","1","SDOT001","4033","Original","4033","11","202102220010","2021-02-22 00:10:07"
"서울시","32","1","SDOT001","4041","Original","4041","0","202102220010","2021-02-22 00:10:11"
"서울시","32","1","SDOT001","4015","Original","4015","2","202102220010","2021-02-22 00:10:19"
"서울시","32","1","SDOT001","4031","Original","4031","3","202102220010","2021-02-22 00:10:24"
"서울시","32","1","SDOT001","4046","Original","4046","1","202102220010","2021-02-22 00:10:28"
"서울시","32","1","SDOT001","4017","Original","4017","0","202102220010","2021-02-22 00:10:37"
"서울시","32","1","SDOT001","4045","Original","4045","0","202102220010","2021-02-22 00:10:44"
"서울시","32","1","SDOT001","4043","Original","4043","0","202102220010","2021-02-22 00:10:52"
"서울시","32","1","SDOT001","4038","Original","4038","0","202102220010","2021-02-22 00:10:59"
"서울시","32","1","SDOT001","4008","Original","4008","4","202102220010","2021-02-22 00:10:59"
"서울시","32","1","SDOT001","4039","Original","4039","0","202102220010","2021-02-22 00:11:16"
"서울시","32","1","SDOT001","4012","Original","4012","3","202102220010","2021-02-22 00:11:18"
"서울시","32","1","SDOT001","4049","Original","4049","0","202102220010","2021-02-22 00:12:21"
"서울시","32","1","SDOT001","4005","Original","4005","7","202102220010","2021-02-22 00:12:28"
"서울시","32","1","SDOT001","4026","Original","4026","11","202102220010","2021-02-22 00:12:38"
"서울시","32","1","SDOT001","4044","Original","4044","0","202102220010","2021-02-22 00:12:41"
"서울시","32","1","SDOT001","4003","Original","4003","22","202102220010","2021-02-22 00:12:54"
"서울시","32","1","SDOT001","4022","Original","4022","8","202102220010","2021-02-22 00:13:47"
"서울시","32","1","SDOT001","4032","Original","4032","4","202102220010","2021-02-22 00:14:14"
"서울시","32","1","SDOT001","4048","Original","4048","16","202102220010","2021-02-22 00:14:14"
"서울시","32","1","SDOT001","4024","Original","4024","3","202102220010","2021-02-22 00:14:36"
"서울시","32","1","SDOT001","4010","Original","4010","8","202102220010","2021-02-22 00:15:49"
"서울시","32","1","SDOT001","4035","Original","4035","12","202102220010","2021-02-22 00:16:00"
"서울시","32","1","SDOT001","4037","Original","4037","0","202102220010","2021-02-22 00:16:00"
"서울시","32","1","SDOT001","4014","Original","4014","44","202102220010","2021-02-22 00:16:04"
"서울시","32","1","SDOT001","4009","Original","4009","14","202102220010","2021-02-22 00:16:09"
"서울시","32","1","SDOT001","4028","Original","4028","1","202102220010","2021-02-22 00:16:36"
"서울시","32","1","SDOT001","4013","Original","4013","3","202102220010","2021-02-22 00:16:45"
"서울시","32","1","SDOT001","4050","Original","4050","0","202102220010","2021-02-22 00:16:48"
"서울시","32","1","SDOT001","4047","Original","4047","43","202102220010","2021-02-22 00:16:50"
"서울시","32","1","SDOT001","4029","Original","4029","22","202102220010","2021-02-22 00:17:00"
"서울시","32","1","SDOT001","4011","Original","4011","7","202102220010","2021-02-22 00:17:19"
"서울시","32","1","SDOT001","4030","Original","4030","3","202102220010","2021-02-22 00:17:25"
"서울시","32","1","SDOT001","4020","Original","4020","1","202102220010","2021-02-22 00:17:45"
"서울시","32","1","SDOT001","4040","Original","4040","20","202102220010","2021-02-22 00:17:45"
"서울시","32","1","SDOT001","4025","Original","4025","0","202102220010","2021-02-22 00:17:52"
"서울시","32","1","SDOT001","4027","Original","4027","2","202102220020","2021-02-22 00:20:02"
"서울시","32","1","SDOT001","4033","Original","4033","7","202102220020","2021-02-22 00:20:06"
"서울시","32","1","SDOT001","4041","Original","4041","1","202102220020","2021-02-22 00:20:11"
"서울시","32","1","SDOT001","4015","Original","4015","2","202102220020","2021-02-22 00:20:17"
"서울시","32","1","SDOT001","4031","Original","4031","2","202102220020","2021-02-22 00:20:22"
"서울시","32","1","SDOT001","4046","Original","4046","0","202102220020","2021-02-22 00:20:28"
"서울시","32","1","SDOT001","4036","Original","4036","0","202102220020","2021-02-22 00:20:30"
"서울시","32","1","SDOT001","4017","Original","4017","0","202102220020","2021-02-22 00:20:30"
"서울시","32","1","SDOT001","4023","Original","4023","0","202102220020","2021-02-22 00:20:30"
"서울시","32","1","SDOT001","4045","Original","4045","0","202102220020","2021-02-22 00:20:38"
"서울시","32","1","SDOT001","4019","Original","4019","5","202102220020","2021-02-22 00:20:42"
"서울시","32","1","SDOT001","4001","Original","4001","2","202102220020","2021-02-22 00:20:50"
"서울시","32","1","SDOT001","4006","Original","4006","0","202102220020","2021-02-22 00:20:50"
"서울시","32","1","SDOT001","4043","Original","4043","0","202102220020","2021-02-22 00:20:57"
"서울시","32","1","SDOT001","4008","Original","4008","3","202102220020","2021-02-22 00:21:02"
"서울시","32","1","SDOT001","4039","Original","4039","6","202102220020","2021-02-22 00:21:16"
"서울시","32","1","SDOT001","4012","Original","4012","3","202102220020","2021-02-22 00:21:20"
"서울시","32","1","SDOT001","2992","Original","2992","198","202102220000","2021-02-22 00:21:54"
"서울시","32","1","SDOT001","2993","Original","2993","205","202102220000","2021-02-22 00:21:57"
"서울시","32","1","SDOT001","2994","Original","2994","148","202102220000","2021-02-22 00:21:57"
"서울시","32","1","SDOT001","2995","Original","2995","146","202102220000","2021-02-22 00:21:57"
"서울시","32","1","SDOT001","2996","Original","2996","148","202102220000","2021-02-22 00:22:01"
"서울시","32","1","SDOT001","2997","Original","2997","139","202102220000","2021-02-22 00:22:01"
"서울시","32","1","SDOT001","2998","Original","2998","170","202102220000","2021-02-22 00:22:05"
"서울시","32","1","SDOT001","2999","Original","2999","64","202102220000","2021-02-22 00:22:05"
"서울시","32","1","SDOT001","3000","Original","3000","165","202102220000","2021-02-22 00:22:12"
"서울시","32","1","SDOT001","3002","Original","3002","101","202102220000","2021-02-22 00:22:12"
"서울시","32","1","SDOT001","3001","Original","3001","124","202102220000","2021-02-22 00:22:12"
"서울시","32","1","SDOT001","3003","Original","3003","202","202102220000","2021-02-22 00:22:13"
"서울시","32","1","SDOT001","3004","Original","3004","169","202102220000","2021-02-22 00:22:13"
"서울시","32","1","SDOT001","3005","Original","3005","136","202102220000","2021-02-22 00:22:13"
"서울시","32","1","SDOT001","3006","Original","3006","153","202102220000","2021-02-22 00:22:14"
"서울시","32","1","SDOT001","3008","Original","3008","176","202102220000","2021-02-22 00:22:17"
"서울시","32","1","SDOT001","3007","Original","3007","211","202102220000","2021-02-22 00:22:17"
"서울시","32","1","SDOT001","3009","Original","3009","149","202102220000","2021-02-22 00:22:17"
"서울시","32","1","SDOT001","3011","Original","3011","148","202102220000","2021-02-22 00:22:21"
"서울시","32","1","SDOT001","3010","Original","3010","196","202102220000","2021-02-22 00:22:21"
"서울시","32","1","SDOT001","3012","Original","3012","77","202102220000","2021-02-22 00:22:21"
"서울시","32","1","SDOT001","4049","Original","4049","0","202102220020","2021-02-22 00:22:22"
"서울시","32","1","SDOT001","3013","Original","3013","155","202102220000","2021-02-22 00:22:22"
"서울시","32","1","SDOT001","3014","Original","3014","139","202102220000","2021-02-22 00:22:22"
"서울시","32","1","SDOT001","3015","Original","3015","127","202102220000","2021-02-22 00:22:22"
"서울시","32","1","SDOT001","3016","Original","3016","152","202102220000","2021-02-22 00:22:23"
"서울시","32","1","SDOT001","3017","Original","3017","194","202102220000","2021-02-22 00:22:23"
"서울시","32","1","SDOT001","3018","Original","3018","118","202102220000","2021-02-22 00:22:26"
"서울시","32","1","SDOT001","3019","Original","3019","152","202102220000","2021-02-22 00:22:27"
"서울시","32","1","SDOT001","4005","Original","4005","14","202102220020","2021-02-22 00:22:27"
"서울시","32","1","SDOT001","3020","Original","3020","270","202102220000","2021-02-22 00:22:27"
"서울시","32","1","SDOT001","3022","Original","3022","169","202102220000","2021-02-22 00:22:31"
"서울시","32","1","SDOT001","3021","Original","3021","84","202102220000","2021-02-22 00:22:31"
"서울시","32","1","SDOT001","3023","Original","3023","148","202102220000","2021-02-22 00:22:31"
"서울시","32","1","SDOT001","3024","Original","3024","141","202102220000","2021-02-22 00:22:32"
"서울시","32","1","SDOT001","3025","Original","3025","183","202102220000","2021-02-22 00:22:35"
"서울시","32","1","SDOT001","4026","Original","4026","5","202102220020","2021-02-22 00:22:35"
"서울시","32","1","SDOT001","3026","Original","3026","105","202102220000","2021-02-22 00:22:36"
"서울시","32","1","SDOT001","3027","Original","3027","165","202102220000","2021-02-22 00:22:39"
"서울시","32","1","SDOT001","3028","Original","3028","173","202102220000","2021-02-22 00:22:39"
"서울시","32","1","SDOT001","3029","Original","3029","98","202102220000","2021-02-22 00:22:39"
"서울시","32","1","SDOT001","3031","Original","3031","173","202102220000","2021-02-22 00:22:43"
"서울시","32","1","SDOT001","3030","Original","3030","213","202102220000","2021-02-22 00:22:43"
"서울시","32","1","SDOT001","4044","Original","4044","0","202102220020","2021-02-22 00:22:43"
"서울시","32","1","SDOT001","3032","Original","3032","140","202102220000","2021-02-22 00:22:43"
"서울시","32","1","SDOT001","3033","Original","3033","139","202102220000","2021-02-22 00:22:47"
"서울시","32","1","SDOT001","3034","Original","3034","263","202102220000","2021-02-22 00:22:47"
"서울시","32","1","SDOT001","3035","Original","3035","132","202102220000","2021-02-22 00:22:47"
"서울시","32","1","SDOT001","3036","Original","3036","224","202102220000","2021-02-22 00:22:47"
"서울시","32","1","SDOT001","3037","Original","3037","66","202102220000","2021-02-22 00:22:51"
"서울시","32","1","SDOT001","3038","Original","3038","156","202102220000","2021-02-22 00:22:51"
"서울시","32","1","SDOT001","3039","Original","3039","141","202102220000","2021-02-22 00:22:51"
"서울시","32","1","SDOT001","3040","Original","3040","145","202102220000","2021-02-22 00:22:51"
"서울시","32","1","SDOT001","3041","Original","3041","152","202102220000","2021-02-22 00:22:52"
"서울시","32","1","SDOT001","4003","Original","4003","12","202102220020","2021-02-22 00:22:54"
"서울시","32","1","SDOT001","4022","Original","4022","6","202102220020","2021-02-22 00:23:47"
"서울시","32","1","SDOT001","4032","Original","4032","3","202102220020","2021-02-22 00:24:12"
"서울시","32","1","SDOT001","4048","Original","4048","4","202102220020","2021-02-22 00:24:12"
"서울시","32","1","SDOT001","4034","Original","4034","4","202102220020","2021-02-22 00:25:39"
"서울시","32","1","SDOT001","4010","Original","4010","9","202102220020","2021-02-22 00:25:47"
"서울시","32","1","SDOT001","4016","Original","4016","2","202102220020","2021-02-22 00:25:52"
"서울시","32","1","SDOT001","4018","Original","4018","6","202102220020","2021-02-22 00:25:52"
"서울시","32","1","SDOT001","4037","Original","4037","3","202102220020","2021-02-22 00:25:58"
"서울시","32","1","SDOT001","4035","Original","4035","7","202102220020","2021-02-22 00:25:58"
"서울시","32","1","SDOT001","4002","Original","4002","8","202102220020","2021-02-22 00:26:23"
"서울시","32","1","SDOT001","4021","Original","4021","0","202102220020","2021-02-22 00:26:34"
"서울시","32","1","SDOT001","4028","Original","4028","0","202102220020","2021-02-22 00:26:35"
"서울시","32","1","SDOT001","4004","Original","4004","5","202102220020","2021-02-22 00:26:42"
"서울시","32","1","SDOT001","4013","Original","4013","0","202102220020","2021-02-22 00:26:46"
"서울시","32","1","SDOT001","4050","Original","4050","0","202102220020","2021-02-22 00:26:46"
"서울시","32","1","SDOT001","4047","Original","4047","16","202102220020","2021-02-22 00:26:53"
"서울시","32","1","SDOT001","4011","Original","4011","1","202102220020","2021-02-22 00:27:20"
"서울시","32","1","SDOT001","4030","Original","4030","6","202102220020","2021-02-22 00:27:24"
"서울시","32","1","SDOT001","4007","Original","4007","0","202102220020","2021-02-22 00:27:31"
"서울시","32","1","SDOT001","4020","Original","4020","1","202102220020","2021-02-22 00:27:43"
"서울시","32","1","SDOT001","4040","Original","4040","17","202102220020","2021-02-22 00:27:43"
"서울시","32","1","SDOT001","4042","Original","4042","5","202102220020","2021-02-22 00:27:48"
"서울시","32","1","SDOT001","4025","Original","4025","2","202102220020","2021-02-22 00:27:52"
"서울시","32","1","SDOT001","4027","Original","4027","6","202102220030","2021-02-22 00:30:03"
"서울시","32","1","SDOT001","4033","Original","4033","6","202102220030","2021-02-22 00:30:07"
"서울시","32","1","SDOT001","4041","Original","4041","0","202102220030","2021-02-22 00:30:11"
"서울시","32","1","SDOT001","4015","Original","4015","4","202102220030","2021-02-22 00:30:16"
"서울시","32","1","SDOT001","4031","Original","4031","2","202102220030","2021-02-22 00:30:23"
"서울시","32","1","SDOT001","4046","Original","4046","2","202102220030","2021-02-22 00:30:27"
"서울시","32","1","SDOT001","4036","Original","4036","4","202102220030","2021-02-22 00:30:30"
"서울시","32","1","SDOT001","4017","Original","4017","0","202102220030","2021-02-22 00:30:33"
"서울시","32","1","SDOT001","4045","Original","4045","0","202102220030","2021-02-22 00:30:39"
"서울시","32","1","SDOT001","4043","Original","4043","0","202102220030","2021-02-22 00:30:52"
"서울시","32","1","SDOT001","4039","Original","4039","0","202102220030","2021-02-22 00:31:17"
"서울시","32","1","SDOT001","4012","Original","4012","3","202102220030","2021-02-22 00:31:20"
"서울시","32","1","SDOT001","4049","Original","4049","1","202102220030","2021-02-22 00:32:23"
"서울시","32","1","SDOT001","4005","Original","4005","7","202102220030","2021-02-22 00:32:27"
"서울시","32","1","SDOT001","4026","Original","4026","5","202102220030","2021-02-22 00:32:35"
"서울시","32","1","SDOT001","4044","Original","4044","0","202102220030","2021-02-22 00:32:43"
"서울시","32","1","SDOT001","2992","Original","2992","208","202102220010","2021-02-22 00:32:53"
"서울시","32","1","SDOT001","2993","Original","2993","186","202102220010","2021-02-22 00:32:56"
"서울시","32","1","SDOT001","4003","Original","4003","10","202102220030","2021-02-22 00:32:56"
"서울시","32","1","SDOT001","2994","Original","2994","114","202102220010","2021-02-22 00:32:56"
"서울시","32","1","SDOT001","2995","Original","2995","147","202102220010","2021-02-22 00:32:57"
"서울시","32","1","SDOT001","2996","Original","2996","136","202102220010","2021-02-22 00:32:57"
"서울시","32","1","SDOT001","2997","Original","2997","137","202102220010","2021-02-22 00:32:57"
"서울시","32","1","SDOT001","2998","Original","2998","166","202102220010","2021-02-22 00:33:01"
"서울시","32","1","SDOT001","2999","Original","2999","75","202102220010","2021-02-22 00:33:01"
"서울시","32","1","SDOT001","3000","Original","3000","183","202102220010","2021-02-22 00:33:01"
"서울시","32","1","SDOT001","3001","Original","3001","118","202102220010","2021-02-22 00:33:04"
"서울시","32","1","SDOT001","3002","Original","3002","96","202102220010","2021-02-22 00:33:05"
"서울시","32","1","SDOT001","3003","Original","3003","178","202102220010","2021-02-22 00:33:08"
"서울시","32","1","SDOT001","3004","Original","3004","157","202102220010","2021-02-22 00:33:08"
"서울시","32","1","SDOT001","3005","Original","3005","130","202102220010","2021-02-22 00:33:11"
"서울시","32","1","SDOT001","3006","Original","3006","169","202102220010","2021-02-22 00:33:12"
"서울시","32","1","SDOT001","3007","Original","3007","208","202102220010","2021-02-22 00:33:15"
"서울시","32","1","SDOT001","3008","Original","3008","148","202102220010","2021-02-22 00:33:15"
"서울시","32","1","SDOT001","3009","Original","3009","156","202102220010","2021-02-22 00:33:16"
"서울시","32","1","SDOT001","3010","Original","3010","173","202102220010","2021-02-22 00:33:19"
"서울시","32","1","SDOT001","3011","Original","3011","140","202102220010","2021-02-22 00:33:19"
"서울시","32","1","SDOT001","3012","Original","3012","83","202102220010","2021-02-22 00:33:19"
"서울시","32","1","SDOT001","3013","Original","3013","152","202102220010","2021-02-22 00:33:22"
"서울시","32","1","SDOT001","3014","Original","3014","122","202102220010","2021-02-22 00:33:22"
"서울시","32","1","SDOT001","3015","Original","3015","143","202102220010","2021-02-22 00:33:23"
"서울시","32","1","SDOT001","3016","Original","3016","152","202102220010","2021-02-22 00:33:23"
"서울시","32","1","SDOT001","3017","Original","3017","187","202102220010","2021-02-22 00:33:23"
"서울시","32","1","SDOT001","3018","Original","3018","112","202102220010","2021-02-22 00:33:24"
"서울시","32","1","SDOT001","3019","Original","3019","154","202102220010","2021-02-22 00:33:24"
"서울시","32","1","SDOT001","3020","Original","3020","224","202102220010","2021-02-22 00:33:24"
"서울시","32","1","SDOT001","3021","Original","3021","81","202102220010","2021-02-22 00:33:25"
"서울시","32","1","SDOT001","3022","Original","3022","158","202102220010","2021-02-22 00:33:25"
"서울시","32","1","SDOT001","3023","Original","3023","145","202102220010","2021-02-22 00:33:28"
"서울시","32","1","SDOT001","3024","Original","3024","143","202102220010","2021-02-22 00:33:28"
"서울시","32","1","SDOT001","3025","Original","3025","171","202102220010","2021-02-22 00:33:29"
"서울시","32","1","SDOT001","3026","Original","3026","95","202102220010","2021-02-22 00:33:32"
"서울시","32","1","SDOT001","3027","Original","3027","148","202102220010","2021-02-22 00:33:32"
"서울시","32","1","SDOT001","3029","Original","3029","77","202102220010","2021-02-22 00:33:39"
"서울시","32","1","SDOT001","3028","Original","3028","173","202102220010","2021-02-22 00:33:39"
"서울시","32","1","SDOT001","3030","Original","3030","229","202102220010","2021-02-22 00:33:39"
"서울시","32","1","SDOT001","3031","Original","3031","164","202102220010","2021-02-22 00:33:42"
"서울시","32","1","SDOT001","3032","Original","3032","124","202102220010","2021-02-22 00:33:43"
"서울시","32","1","SDOT001","3033","Original","3033","131","202102220010","2021-02-22 00:33:43"
"서울시","32","1","SDOT001","3035","Original","3035","109","202102220010","2021-02-22 00:33:47"
"서울시","32","1","SDOT001","3034","Original","3034","281","202102220010","2021-02-22 00:33:47"
"서울시","32","1","SDOT001","3036","Original","3036","199","202102220010","2021-02-22 00:33:47"
"서울시","32","1","SDOT001","4022","Original","4022","2","202102220030","2021-02-22 00:33:48"
"서울시","32","1","SDOT001","3037","Original","3037","61","202102220010","2021-02-22 00:33:48"
"서울시","32","1","SDOT001","3038","Original","3038","150","202102220010","2021-02-22 00:33:48"
"서울시","32","1","SDOT001","3039","Original","3039","115","202102220010","2021-02-22 00:33:51"
"서울시","32","1","SDOT001","3040","Original","3040","137","202102220010","2021-02-22 00:33:51"
"서울시","32","1","SDOT001","3041","Original","3041","156","202102220010","2021-02-22 00:33:51"
"서울시","32","1","SDOT001","4048","Original","4048","10","202102220030","2021-02-22 00:34:12"
"서울시","32","1","SDOT001","4032","Original","4032","4","202102220030","2021-02-22 00:34:12"
"서울시","32","1","SDOT001","4024","Original","4024","4","202102220030","2021-02-22 00:34:36"
"서울시","32","1","SDOT001","4034","Original","4034","9","202102220030","2021-02-22 00:35:33"
"서울시","32","1","SDOT001","4010","Original","4010","11","202102220030","2021-02-22 00:35:50"
"서울시","32","1","SDOT001","4018","Original","4018","5","202102220030","2021-02-22 00:35:55"
"서울시","32","1","SDOT001","4016","Original","4016","0","202102220030","2021-02-22 00:35:55"
"서울시","32","1","SDOT001","4037","Original","4037","0","202102220030","2021-02-22 00:36:00"
"서울시","32","1","SDOT001","4014","Original","4014","40","202102220030","2021-02-22 00:36:05"
"서울시","32","1","SDOT001","4002","Original","4002","1","202102220030","2021-02-22 00:36:24"
"서울시","32","1","SDOT001","4021","Original","4021","0","202102220030","2021-02-22 00:36:36"
"서울시","32","1","SDOT001","4028","Original","4028","0","202102220030","2021-02-22 00:36:37"
"서울시","32","1","SDOT001","4004","Original","4004","10","202102220030","2021-02-22 00:36:45"
