"기관 명","송신 서버 번호","데이터 번호","모델명","시리얼","서버타입","사이트명","방문자수","날짜","등록일자"
"서울시","32","1","SDOT001","4027","00Original","0000004027","10","202109260000","2021-09-27 00:00:03"
"서울시","32","1","SDOT001","4033","00Original","0000004033","2","202109260000","2021-09-27 00:00:07"
"서울시","32","1","SDOT001","4041","00Original","0000004041","0","202109260000","2021-09-27 00:00:12"
"서울시","32","1","SDOT001","4015","00Original","0000004015","3","202109260000","2021-09-27 00:00:16"
"서울시","32","1","SDOT001","4031","00Original","0000004031","5","202109260000","2021-09-27 00:00:21"
"서울시","32","1","SDOT001","4046","00Original","0000004046","1","202109260000","2021-09-27 00:00:27"
"서울시","32","1","SDOT001","4036","00Original","0000004036","4","202109260000","2021-09-27 00:00:30"
"서울시","32","1","SDOT001","4023","00Original","0000004023","0","202109260000","2021-09-27 00:00:30"
"서울시","32","1","SDOT001","4017","00Original","0000004017","3","202109260000","2021-09-27 00:00:31"
"서울시","32","1","SDOT001","4045","00Original","0000004045","0","202109260000","2021-09-27 00:00:36"
"서울시","32","1","SDOT001","4019","00Original","0000004019","13","202109260000","2021-09-27 00:00:40"
"서울시","32","1","SDOT001","4001","00Original","0000004001","3","202109260000","2021-09-27 00:00:45"
"서울시","32","1","SDOT001","4006","00Original","0000004006","0","202109260000","2021-09-27 00:00:45"
"서울시","32","1","SDOT001","4043","00Original","0000004043","0","202109260000","2021-09-27 00:00:50"
"서울시","32","1","SDOT001","4038","00Original","0000004038","0","202109260000","2021-09-27 00:00:54"
"서울시","32","1","SDOT001","4008","00Original","0000004008","3","202109260000","2021-09-27 00:01:00"
"서울시","32","1","SDOT001","2992","00Original","0000002992","150","202109262340","2021-09-27 00:01:09"
"서울시","32","1","SDOT001","2994","00Original","0000002994","108","202109262340","2021-09-27 00:01:10"
"서울시","32","1","SDOT001","2993","00Original","0000002993","153","202109262340","2021-09-27 00:01:10"
"서울시","32","1","SDOT001","2996","00Original","0000002996","98","202109262340","2021-09-27 00:01:11"
"서울시","32","1","SDOT001","2995","00Original","0000002995","119","202109262340","2021-09-27 00:01:11"
"서울시","32","1","SDOT001","2998","00Original","0000002998","131","202109262340","2021-09-27 00:01:12"
"서울시","32","1","SDOT001","2997","00Original","0000002997","93","202109262340","2021-09-27 00:01:12"
"서울시","32","1","SDOT001","3001","00Original","0000003001","114","202109262340","2021-09-27 00:01:13"
"서울시","32","1","SDOT001","3000","00Original","0000003000","157","202109262340","2021-09-27 00:01:13"
"서울시","32","1","SDOT001","2999","00Original","0000002999","98","202109262340","2021-09-27 00:01:13"
"서울시","32","1","SDOT001","3003","00Original","0000003003","147","202109262340","2021-09-27 00:01:14"
"서울시","32","1","SDOT001","3002","00Original","0000003002","94","202109262340","2021-09-27 00:01:14"
"서울시","32","1","SDOT001","4039","00Original","0000004039","1","202109260000","2021-09-27 00:01:14"
"서울시","32","1","SDOT001","3006","00Original","0000003006","132","202109262340","2021-09-27 00:01:15"
"서울시","32","1","SDOT001","3005","00Original","0000003005","142","202109262340","2021-09-27 00:01:15"
"서울시","32","1","SDOT001","3004","00Original","0000003004","161","202109262340","2021-09-27 00:01:15"
"서울시","32","1","SDOT001","3009","00Original","0000003009","0","202109262340","2021-09-27 00:01:16"
"서울시","32","1","SDOT001","3008","00Original","0000003008","127","202109262340","2021-09-27 00:01:16"
"서울시","32","1","SDOT001","3007","00Original","0000003007","190","202109262340","2021-09-27 00:01:16"
"서울시","32","1","SDOT001","3011","00Original","0000003011","124","202109262340","2021-09-27 00:01:17"
"서울시","32","1","SDOT001","3010","00Original","0000003010","129","202109262340","2021-09-27 00:01:17"
"서울시","32","1","SDOT001","3014","00Original","0000003014","119","202109262340","2021-09-27 00:01:18"
"서울시","32","1","SDOT001","3013","00Original","0000003013","127","202109262340","2021-09-27 00:01:18"
"서울시","32","1","SDOT001","3012","00Original","0000003012","56","202109262340","2021-09-27 00:01:18"
"서울시","32","1","SDOT001","3017","00Original","0000003017","146","202109262340","2021-09-27 00:01:19"
"서울시","32","1","SDOT001","3016","00Original","0000003016","178","202109262340","2021-09-27 00:01:19"
"서울시","32","1","SDOT001","3015","00Original","0000003015","120","202109262340","2021-09-27 00:01:19"
"서울시","32","1","SDOT001","3019","00Original","0000003019","145","202109262340","2021-09-27 00:01:20"
"서울시","32","1","SDOT001","3018","00Original","0000003018","93","202109262340","2021-09-27 00:01:20"
"서울시","32","1","SDOT001","3022","00Original","0000003022","132","202109262340","2021-09-27 00:01:21"
"서울시","32","1","SDOT001","3021","00Original","0000003021","126","202109262340","2021-09-27 00:01:21"
"서울시","32","1","SDOT001","3020","00Original","0000003020","272","202109262340","2021-09-27 00:01:21"
"서울시","32","1","SDOT001","3025","00Original","0000003025","159","202109262340","2021-09-27 00:01:22"
"서울시","32","1","SDOT001","3024","00Original","0000003024","142","202109262340","2021-09-27 00:01:22"
"서울시","32","1","SDOT001","3023","00Original","0000003023","168","202109262340","2021-09-27 00:01:22"
"서울시","32","1","SDOT001","3028","00Original","0000003028","156","202109262340","2021-09-27 00:01:23"
"서울시","32","1","SDOT001","3027","00Original","0000003027","107","202109262340","2021-09-27 00:01:23"
"서울시","32","1","SDOT001","3026","00Original","0000003026","59","202109262340","2021-09-27 00:01:23"
"서울시","32","1","SDOT001","3031","00Original","0000003031","142","202109262340","2021-09-27 00:01:24"
"서울시","32","1","SDOT001","3030","00Original","0000003030","162","202109262340","2021-09-27 00:01:24"
"서울시","32","1","SDOT001","3029","00Original","0000003029","48","202109262340","2021-09-27 00:01:24"
"서울시","32","1","SDOT001","3034","00Original","0000003034","272","202109262340","2021-09-27 00:01:25"
"서울시","32","1","SDOT001","3033","00Original","0000003033","103","202109262340","2021-09-27 00:01:25"
"서울시","32","1","SDOT001","3032","00Original","0000003032","102","202109262340","2021-09-27 00:01:25"
"서울시","32","1","SDOT001","3036","00Original","0000003036","181","202109262340","2021-09-27 00:01:26"
"서울시","32","1","SDOT001","3035","00Original","0000003035","158","202109262340","2021-09-27 00:01:26"
"서울시","32","1","SDOT001","3039","00Original","0000003039","139","202109262340","2021-09-27 00:01:27"
"서울시","32","1","SDOT001","3038","00Original","0000003038","133","202109262340","2021-09-27 00:01:27"
"서울시","32","1","SDOT001","3037","00Original","0000003037","86","202109262340","2021-09-27 00:01:27"
"서울시","32","1","SDOT001","3041","00Original","0000003041","148","202109262340","2021-09-27 00:01:28"
"서울시","32","1","SDOT001","3040","00Original","0000003040","168","202109262340","2021-09-27 00:01:28"
"서울시","32","1","SDOT001","4049","00Original","0000004049","1","202109260000","2021-09-27 00:02:21"
"서울시","32","1","SDOT001","4005","00Original","0000004005","10","202109260000","2021-09-27 00:02:27"
"서울시","32","1","SDOT001","4026","00Original","0000004026","3","202109260000","2021-09-27 00:02:35"
"서울시","32","1","SDOT001","4003","00Original","0000004003","12","202109260000","2021-09-27 00:02:54"
"서울시","32","1","SDOT001","4022","00Original","0000004022","5","202109260000","2021-09-27 00:03:47"
"서울시","32","1","SDOT001","4032","00Original","0000004032","10","202109260000","2021-09-27 00:04:11"
"서울시","32","1","SDOT001","4048","00Original","0000004048","11","202109260000","2021-09-27 00:04:12"
"서울시","32","1","SDOT001","4034","00Original","0000004034","13","202109260000","2021-09-27 00:05:33"
"서울시","32","1","SDOT001","4010","00Original","0000004010","7","202109260000","2021-09-27 00:05:47"
"서울시","32","1","SDOT001","4016","00Original","0000004016","16","202109260000","2021-09-27 00:05:52"
"서울시","32","1","SDOT001","4018","00Original","0000004018","4","202109260000","2021-09-27 00:05:52"
"서울시","32","1","SDOT001","4035","00Original","0000004035","9","202109260000","2021-09-27 00:05:58"
"서울시","32","1","SDOT001","4037","00Original","0000004037","4","202109260000","2021-09-27 00:05:58"
"서울시","32","1","SDOT001","4014","00Original","0000004014","43","202109260000","2021-09-27 00:06:02"
"서울시","32","1","SDOT001","4009","00Original","0000004009","22","202109260000","2021-09-27 00:06:06"
"서울시","32","1","SDOT001","4002","00Original","0000004002","13","202109260000","2021-09-27 00:06:21"
"서울시","32","1","SDOT001","4021","00Original","0000004021","1","202109260000","2021-09-27 00:06:31"
"서울시","32","1","SDOT001","4028","00Original","0000004028","0","202109260000","2021-09-27 00:06:35"
"서울시","32","1","SDOT001","4004","00Original","0000004004","17","202109260000","2021-09-27 00:06:40"
"서울시","32","1","SDOT001","4013","00Original","0000004013","5","202109260000","2021-09-27 00:06:45"
"서울시","32","1","SDOT001","4050","00Original","0000004050","0","202109260000","2021-09-27 00:06:46"
"서울시","32","1","SDOT001","4047","00Original","0000004047","26","202109260000","2021-09-27 00:06:50"
"서울시","32","1","SDOT001","4029","00Original","0000004029","4","202109260000","2021-09-27 00:06:59"
"서울시","32","1","SDOT001","4011","00Original","0000004011","1","202109260000","2021-09-27 00:07:18"
"서울시","32","1","SDOT001","4030","00Original","0000004030","1","202109260000","2021-09-27 00:07:23"
"서울시","32","1","SDOT001","4007","00Original","0000004007","3","202109260000","2021-09-27 00:07:29"
"서울시","32","1","SDOT001","4040","00Original","0000004040","26","202109260000","2021-09-27 00:07:43"
"서울시","32","1","SDOT001","4042","00Original","0000004042","2","202109260000","2021-09-27 00:07:47"
"서울시","32","1","SDOT001","4025","00Original","0000004025","0","202109260000","2021-09-27 00:07:52"
"서울시","32","1","SDOT001","4027","00Original","0000004027","6","202109270010","2021-09-27 00:10:03"
"서울시","32","1","SDOT001","4033","00Original","0000004033","8","202109270010","2021-09-27 00:10:06"
"서울시","32","1","SDOT001","4041","00Original","0000004041","0","202109270010","2021-09-27 00:10:11"
"서울시","32","1","SDOT001","4015","00Original","0000004015","3","202109270010","2021-09-27 00:10:16"
"서울시","32","1","SDOT001","4031","00Original","0000004031","12","202109270010","2021-09-27 00:10:22"
"서울시","32","1","SDOT001","4046","00Original","0000004046","0","202109270010","2021-09-27 00:10:27"
"서울시","32","1","SDOT001","4023","00Original","0000004023","0","202109270010","2021-09-27 00:10:30"
"서울시","32","1","SDOT001","4036","00Original","0000004036","3","202109270010","2021-09-27 00:10:30"
"서울시","32","1","SDOT001","4017","00Original","0000004017","2","202109270010","2021-09-27 00:10:31"
"서울시","32","1","SDOT001","4045","00Original","0000004045","0","202109270010","2021-09-27 00:10:36"
"서울시","32","1","SDOT001","4019","00Original","0000004019","11","202109270010","2021-09-27 00:10:41"
"서울시","32","1","SDOT001","4006","00Original","0000004006","0","202109270010","2021-09-27 00:10:45"
"서울시","32","1","SDOT001","4001","00Original","0000004001","0","202109270010","2021-09-27 00:10:45"
"서울시","32","1","SDOT001","4043","00Original","0000004043","0","202109270010","2021-09-27 00:10:50"
"서울시","32","1","SDOT001","4038","00Original","0000004038","10","202109270010","2021-09-27 00:10:54"
"서울시","32","1","SDOT001","4008","00Original","0000004008","2","202109270010","2021-09-27 00:11:00"
"서울시","32","1","SDOT001","4039","00Original","0000004039","2","202109270010","2021-09-27 00:11:14"
"서울시","32","1","SDOT001","2992","00Original","0000002992","157","202109262350","2021-09-27 00:11:29"
"서울시","32","1","SDOT001","2995","00Original","0000002995","148","202109262350","2021-09-27 00:11:30"
"서울시","32","1","SDOT001","2994","00Original","0000002994","179","202109262350","2021-09-27 00:11:30"
"서울시","32","1","SDOT001","2993","00Original","0000002993","175","202109262350","2021-09-27 00:11:30"
"서울시","32","1","SDOT001","2998","00Original","0000002998","153","202109262350","2021-09-27 00:11:31"
"서울시","32","1","SDOT001","2997","00Original","0000002997","112","202109262350","2021-09-27 00:11:31"
"서울시","32","1","SDOT001","2996","00Original","0000002996","109","202109262350","2021-09-27 00:11:31"
"서울시","32","1","SDOT001","3000","00Original","0000003000","178","202109262350","2021-09-27 00:11:32"
"서울시","32","1","SDOT001","2999","00Original","0000002999","116","202109262350","2021-09-27 00:11:32"
"서울시","32","1","SDOT001","3003","00Original","0000003003","147","202109262350","2021-09-27 00:11:33"
"서울시","32","1","SDOT001","3002","00Original","0000003002","99","202109262350","2021-09-27 00:11:33"
"서울시","32","1","SDOT001","3001","00Original","0000003001","136","202109262350","2021-09-27 00:11:33"
"서울시","32","1","SDOT001","3006","00Original","0000003006","143","202109262350","2021-09-27 00:11:34"
"서울시","32","1","SDOT001","3005","00Original","0000003005","149","202109262350","2021-09-27 00:11:34"
"서울시","32","1","SDOT001","3004","00Original","0000003004","170","202109262350","2021-09-27 00:11:34"
"서울시","32","1","SDOT001","3008","00Original","0000003008","160","202109262350","2021-09-27 00:11:35"
"서울시","32","1","SDOT001","3007","00Original","0000003007","205","202109262350","2021-09-27 00:11:35"
"서울시","32","1","SDOT001","3011","00Original","0000003011","143","202109262350","2021-09-27 00:11:36"
"서울시","32","1","SDOT001","3010","00Original","0000003010","162","202109262350","2021-09-27 00:11:36"
"서울시","32","1","SDOT001","3009","00Original","0000003009","0","202109262350","2021-09-27 00:11:36"
"서울시","32","1","SDOT001","3013","00Original","0000003013","139","202109262350","2021-09-27 00:11:37"
"서울시","32","1","SDOT001","3012","00Original","0000003012","77","202109262350","2021-09-27 00:11:37"
"서울시","32","1","SDOT001","3015","00Original","0000003015","126","202109262350","2021-09-27 00:11:38"
"서울시","32","1","SDOT001","3014","00Original","0000003014","129","202109262350","2021-09-27 00:11:38"
"서울시","32","1","SDOT001","3017","00Original","0000003017","175","202109262350","2021-09-27 00:11:39"
"서울시","32","1","SDOT001","3016","00Original","0000003016","162","202109262350","2021-09-27 00:11:39"
"서울시","32","1","SDOT001","3020","00Original","0000003020","295","202109262350","2021-09-27 00:11:40"
"서울시","32","1","SDOT001","3019","00Original","0000003019","164","202109262350","2021-09-27 00:11:40"
"서울시","32","1","SDOT001","3018","00Original","0000003018","123","202109262350","2021-09-27 00:11:40"
"서울시","32","1","SDOT001","3023","00Original","0000003023","195","202109262350","2021-09-27 00:11:41"
"서울시","32","1","SDOT001","3022","00Original","0000003022","163","202109262350","2021-09-27 00:11:41"
"서울시","32","1","SDOT001","3021","00Original","0000003021","124","202109262350","2021-09-27 00:11:41"
"서울시","32","1","SDOT001","3025","00Original","0000003025","179","202109262350","2021-09-27 00:11:42"
"서울시","32","1","SDOT001","3024","00Original","0000003024","163","202109262350","2021-09-27 00:11:42"
"서울시","32","1","SDOT001","3028","00Original","0000003028","160","202109262350","2021-09-27 00:11:43"
"서울시","32","1","SDOT001","3027","00Original","0000003027","136","202109262350","2021-09-27 00:11:43"
"서울시","32","1","SDOT001","3026","00Original","0000003026","63","202109262350","2021-09-27 00:11:43"
"서울시","32","1","SDOT001","3030","00Original","0000003030","182","202109262350","2021-09-27 00:11:44"
"서울시","32","1","SDOT001","3029","00Original","0000003029","51","202109262350","2021-09-27 00:11:44"
"서울시","32","1","SDOT001","3032","00Original","0000003032","117","202109262350","2021-09-27 00:11:45"
"서울시","32","1","SDOT001","3031","00Original","0000003031","132","202109262350","2021-09-27 00:11:45"
"서울시","32","1","SDOT001","3035","00Original","0000003035","165","202109262350","2021-09-27 00:11:46"
"서울시","32","1","SDOT001","3034","00Original","0000003034","232","202109262350","2021-09-27 00:11:46"
"서울시","32","1","SDOT001","3033","00Original","0000003033","103","202109262350","2021-09-27 00:11:46"
"서울시","32","1","SDOT001","3038","00Original","0000003038","136","202109262350","2021-09-27 00:11:47"
"서울시","32","1","SDOT001","3037","00Original","0000003037","89","202109262350","2021-09-27 00:11:47"
"서울시","32","1","SDOT001","3036","00Original","0000003036","176","202109262350","2021-09-27 00:11:47"
"서울시","32","1","SDOT001","3040","00Original","0000003040","168","202109262350","2021-09-27 00:11:48"
"서울시","32","1","SDOT001","3039","00Original","0000003039","143","202109262350","2021-09-27 00:11:48"
"서울시","32","1","SDOT001","3041","00Original","0000003041","154","202109262350","2021-09-27 00:11:49"
"서울시","32","1","SDOT001","4049","00Original","0000004049","0","202109270010","2021-09-27 00:12:21"
"서울시","32","1","SDOT001","4005","00Original","0000004005","5","202109270010","2021-09-27 00:12:27"
"서울시","32","1","SDOT001","4026","00Original","0000004026","5","202109270010","2021-09-27 00:12:35"
"서울시","32","1","SDOT001","4003","00Original","0000004003","10","202109270010","2021-09-27 00:12:54"
"서울시","32","1","SDOT001","4022","00Original","0000004022","9","202109270010","2021-09-27 00:13:47"
"서울시","32","1","SDOT001","4032","00Original","0000004032","6","202109270010","2021-09-27 00:14:11"
"서울시","32","1","SDOT001","4048","00Original","0000004048","1","202109270010","2021-09-27 00:14:12"
"서울시","32","1","SDOT001","4034","00Original","0000004034","7","202109270010","2021-09-27 00:15:33"
"서울시","32","1","SDOT001","4010","00Original","0000004010","16","202109270010","2021-09-27 00:15:47"
"서울시","32","1","SDOT001","4016","00Original","0000004016","1","202109270010","2021-09-27 00:15:52"
"서울시","32","1","SDOT001","4018","00Original","0000004018","0","202109270010","2021-09-27 00:15:52"
"서울시","32","1","SDOT001","4035","00Original","0000004035","16","202109270010","2021-09-27 00:15:58"
"서울시","32","1","SDOT001","4037","00Original","0000004037","0","202109270010","2021-09-27 00:15:58"
"서울시","32","1","SDOT001","4014","00Original","0000004014","36","202109270010","2021-09-27 00:16:02"
"서울시","32","1","SDOT001","4009","00Original","0000004009","19","202109270010","2021-09-27 00:16:06"
"서울시","32","1","SDOT001","4002","00Original","0000004002","7","202109270010","2021-09-27 00:16:21"
"서울시","32","1","SDOT001","4021","00Original","0000004021","0","202109270010","2021-09-27 00:16:31"
"서울시","32","1","SDOT001","4028","00Original","0000004028","0","202109270010","2021-09-27 00:16:36"
"서울시","32","1","SDOT001","4004","00Original","0000004004","10","202109270010","2021-09-27 00:16:40"
"서울시","32","1","SDOT001","4013","00Original","0000004013","2","202109270010","2021-09-27 00:16:45"
"서울시","32","1","SDOT001","4050","00Original","0000004050","0","202109270010","2021-09-27 00:16:46"
"서울시","32","1","SDOT001","4047","00Original","0000004047","45","202109270010","2021-09-27 00:16:50"
"서울시","32","1","SDOT001","4029","00Original","0000004029","13","202109270010","2021-09-27 00:16:59"
"서울시","32","1","SDOT001","4011","00Original","0000004011","2","202109270010","2021-09-27 00:17:18"
"서울시","32","1","SDOT001","4030","00Original","0000004030","2","202109270010","2021-09-27 00:17:23"
"서울시","32","1","SDOT001","4007","00Original","0000004007","3","202109270010","2021-09-27 00:17:28"
"서울시","32","1","SDOT001","4040","00Original","0000004040","4","202109270010","2021-09-27 00:17:42"
"서울시","32","1","SDOT001","4042","00Original","0000004042","0","202109270010","2021-09-27 00:17:47"
"서울시","32","1","SDOT001","4025","00Original","0000004025","1","202109270010","2021-09-27 00:17:52"
"서울시","32","1","SDOT001","4027","00Original","0000004027","5","202109270020","2021-09-27 00:20:03"
"서울시","32","1","SDOT001","4033","00Original","0000004033","4","202109270020","2021-09-27 00:20:06"
"서울시","32","1","SDOT001","4041","00Original","0000004041","0","202109270020","2021-09-27 00:20:12"
"서울시","32","1","SDOT001","4015","00Original","0000004015","4","202109270020","2021-09-27 00:20:16"
"서울시","32","1","SDOT001","4031","00Original","0000004031","5","202109270020","2021-09-27 00:20:21"
"서울시","32","1","SDOT001","4046","00Original","0000004046","0","202109270020","2021-09-27 00:20:27"
"서울시","32","1","SDOT001","4036","00Original","0000004036","4","202109270020","2021-09-27 00:20:30"
"서울시","32","1","SDOT001","4023","00Original","0000004023","0","202109270020","2021-09-27 00:20:30"
"서울시","32","1","SDOT001","4017","00Original","0000004017","0","202109270020","2021-09-27 00:20:30"
"서울시","32","1","SDOT001","4045","00Original","0000004045","0","202109270020","2021-09-27 00:20:35"
"서울시","32","1","SDOT001","4019","00Original","0000004019","36","202109270020","2021-09-27 00:20:41"
"서울시","32","1","SDOT001","4006","00Original","0000004006","0","202109270020","2021-09-27 00:20:45"
"서울시","32","1","SDOT001","4001","00Original","0000004001","2","202109270020","2021-09-27 00:20:46"
"서울시","32","1","SDOT001","4043","00Original","0000004043","3","202109270020","2021-09-27 00:20:50"
"서울시","32","1","SDOT001","4038","00Original","0000004038","0","202109270020","2021-09-27 00:20:54"
"서울시","32","1","SDOT001","4008","00Original","0000004008","5","202109270020","2021-09-27 00:21:07"
"서울시","32","1","SDOT001","4039","00Original","0000004039","0","202109270020","2021-09-27 00:21:15"
"서울시","32","1","SDOT001","2994","00Original","0000002994","132","202109270000","2021-09-27 00:21:50"
"서울시","32","1","SDOT001","2993","00Original","0000002993","160","202109270000","2021-09-27 00:21:50"
"서울시","32","1","SDOT001","2992","00Original","0000002992","155","202109270000","2021-09-27 00:21:50"
"서울시","32","1","SDOT001","2997","00Original","0000002997","96","202109270000","2021-09-27 00:21:51"
"서울시","32","1","SDOT001","2996","00Original","0000002996","95","202109270000","2021-09-27 00:21:51"
"서울시","32","1","SDOT001","2995","00Original","0000002995","130","202109270000","2021-09-27 00:21:51"
"서울시","32","1","SDOT001","2999","00Original","0000002999","107","202109270000","2021-09-27 00:21:52"
"서울시","32","1","SDOT001","2998","00Original","0000002998","134","202109270000","2021-09-27 00:21:52"
"서울시","32","1","SDOT001","3002","00Original","0000003002","96","202109270000","2021-09-27 00:21:53"
"서울시","32","1","SDOT001","3001","00Original","0000003001","129","202109270000","2021-09-27 00:21:53"
"서울시","32","1","SDOT001","3000","00Original","0000003000","155","202109270000","2021-09-27 00:21:53"
"서울시","32","1","SDOT001","3004","00Original","0000003004","144","202109270000","2021-09-27 00:21:54"
"서울시","32","1","SDOT001","3003","00Original","0000003003","145","202109270000","2021-09-27 00:21:54"
"서울시","32","1","SDOT001","3007","00Original","0000003007","182","202109270000","2021-09-27 00:21:55"
"서울시","32","1","SDOT001","3006","00Original","0000003006","121","202109270000","2021-09-27 00:21:55"
"서울시","32","1","SDOT001","3005","00Original","0000003005","128","202109270000","2021-09-27 00:21:55"
"서울시","32","1","SDOT001","3010","00Original","0000003010","136","202109270000","2021-09-27 00:21:56"
"서울시","32","1","SDOT001","3009","00Original","0000003009","0","202109270000","2021-09-27 00:21:56"
"서울시","32","1","SDOT001","3008","00Original","0000003008","134","202109270000","2021-09-27 00:21:56"
"서울시","32","1","SDOT001","3013","00Original","0000003013","143","202109270000","2021-09-27 00:21:57"
"서울시","32","1","SDOT001","3012","00Original","0000003012","58","202109270000","2021-09-27 00:21:57"
"서울시","32","1","SDOT001","3011","00Original","0000003011","117","202109270000","2021-09-27 00:21:57"
"서울시","32","1","SDOT001","3016","00Original","0000003016","146","202109270000","2021-09-27 00:21:58"
"서울시","32","1","SDOT001","3015","00Original","0000003015","122","202109270000","2021-09-27 00:21:58"
"서울시","32","1","SDOT001","3014","00Original","0000003014","113","202109270000","2021-09-27 00:21:58"
"서울시","32","1","SDOT001","3019","00Original","0000003019","165","202109270000","2021-09-27 00:21:59"
"서울시","32","1","SDOT001","3018","00Original","0000003018","110","202109270000","2021-09-27 00:21:59"
"서울시","32","1","SDOT001","3017","00Original","0000003017","157","202109270000","2021-09-27 00:21:59"
"서울시","32","1","SDOT001","3022","00Original","0000003022","152","202109270000","2021-09-27 00:22:00"
"서울시","32","1","SDOT001","3021","00Original","0000003021","110","202109270000","2021-09-27 00:22:00"
"서울시","32","1","SDOT001","3020","00Original","0000003020","290","202109270000","2021-09-27 00:22:00"
"서울시","32","1","SDOT001","3025","00Original","0000003025","171","202109270000","2021-09-27 00:22:01"
"서울시","32","1","SDOT001","3024","00Original","0000003024","150","202109270000","2021-09-27 00:22:01"
"서울시","32","1","SDOT001","3023","00Original","0000003023","168","202109270000","2021-09-27 00:22:01"
"서울시","32","1","SDOT001","3028","00Original","0000003028","149","202109270000","2021-09-27 00:22:02"
"서울시","32","1","SDOT001","3027","00Original","0000003027","103","202109270000","2021-09-27 00:22:02"
"서울시","32","1","SDOT001","3026","00Original","0000003026","67","202109270000","2021-09-27 00:22:02"
"서울시","32","1","SDOT001","3031","00Original","0000003031","120","202109270000","2021-09-27 00:22:03"
"서울시","32","1","SDOT001","3030","00Original","0000003030","152","202109270000","2021-09-27 00:22:03"
"서울시","32","1","SDOT001","3029","00Original","0000003029","49","202109270000","2021-09-27 00:22:03"
"서울시","32","1","SDOT001","3034","00Original","0000003034","279","202109270000","2021-09-27 00:22:04"
"서울시","32","1","SDOT001","3033","00Original","0000003033","97","202109270000","2021-09-27 00:22:04"
"서울시","32","1","SDOT001","3032","00Original","0000003032","96","202109270000","2021-09-27 00:22:04"
"서울시","32","1","SDOT001","3037","00Original","0000003037","88","202109270000","2021-09-27 00:22:05"
"서울시","32","1","SDOT001","3036","00Original","0000003036","167","202109270000","2021-09-27 00:22:05"
"서울시","32","1","SDOT001","3035","00Original","0000003035","163","202109270000","2021-09-27 00:22:05"
"서울시","32","1","SDOT001","3040","00Original","0000003040","156","202109270000","2021-09-27 00:22:06"
"서울시","32","1","SDOT001","3039","00Original","0000003039","129","202109270000","2021-09-27 00:22:06"
"서울시","32","1","SDOT001","3038","00Original","0000003038","147","202109270000","2021-09-27 00:22:06"
"서울시","32","1","SDOT001","3041","00Original","0000003041","123","202109270000","2021-09-27 00:22:07"
"서울시","32","1","SDOT001","4049","00Original","0000004049","0","202109270020","2021-09-27 00:22:22"
"서울시","32","1","SDOT001","4005","00Original","0000004005","10","202109270020","2021-09-27 00:22:27"
"서울시","32","1","SDOT001","4026","00Original","0000004026","10","202109270020","2021-09-27 00:22:35"
"서울시","32","1","SDOT001","4003","00Original","0000004003","4","202109270020","2021-09-27 00:22:55"
"서울시","32","1","SDOT001","4022","00Original","0000004022","7","202109270020","2021-09-27 00:23:47"
"서울시","32","1","SDOT001","4032","00Original","0000004032","7","202109270020","2021-09-27 00:24:12"
"서울시","32","1","SDOT001","4048","00Original","0000004048","12","202109270020","2021-09-27 00:24:12"
"서울시","32","1","SDOT001","4034","00Original","0000004034","3","202109270020","2021-09-27 00:25:33"
"서울시","32","1","SDOT001","4010","00Original","0000004010","8","202109270020","2021-09-27 00:25:48"
"서울시","32","1","SDOT001","4018","00Original","0000004018","4","202109270020","2021-09-27 00:25:52"
"서울시","32","1","SDOT001","4016","00Original","0000004016","9","202109270020","2021-09-27 00:25:53"
"서울시","32","1","SDOT001","4035","00Original","0000004035","18","202109270020","2021-09-27 00:25:58"
"서울시","32","1","SDOT001","4037","00Original","0000004037","0","202109270020","2021-09-27 00:25:58"
"서울시","32","1","SDOT001","4014","00Original","0000004014","36","202109270020","2021-09-27 00:26:02"
"서울시","32","1","SDOT001","4009","00Original","0000004009","8","202109270020","2021-09-27 00:26:06"
"서울시","32","1","SDOT001","4002","00Original","0000004002","3","202109270020","2021-09-27 00:26:21"
"서울시","32","1","SDOT001","4021","00Original","0000004021","2","202109270020","2021-09-27 00:26:31"
"서울시","32","1","SDOT001","4028","00Original","0000004028","0","202109270020","2021-09-27 00:26:35"
"서울시","32","1","SDOT001","4004","00Original","0000004004","13","202109270020","2021-09-27 00:26:41"
"서울시","32","1","SDOT001","4013","00Original","0000004013","3","202109270020","2021-09-27 00:26:45"
"서울시","32","1","SDOT001","4050","00Original","0000004050","0","202109270020","2021-09-27 00:26:45"
"서울시","32","1","SDOT001","4047","00Original","0000004047","48","202109270020","2021-09-27 00:26:50"
"서울시","32","1","SDOT001","4029","00Original","0000004029","4","202109270020","2021-09-27 00:26:59"
"서울시","32","1","SDOT001","4011","00Original","0000004011","2","202109270020","2021-09-27 00:27:18"
"서울시","32","1","SDOT001","4030","00Original","0000004030","0","202109270020","2021-09-27 00:27:23"
"서울시","32","1","SDOT001","4007","00Original","0000004007","1","202109270020","2021-09-27 00:27:28"
"서울시","32","1","SDOT001","4040","00Original","0000004040","5","202109270020","2021-09-27 00:27:42"
"서울시","32","1","SDOT001","4042","00Original","0000004042","1","202109270020","2021-09-27 00:27:47"
"서울시","32","1","SDOT001","4025","00Original","0000004025","3","202109270020","2021-09-27 00:27:57"
"서울시","32","1","SDOT001","4027","00Original","0000004027","5","202109270030","2021-09-27 00:30:03"
"서울시","32","1","SDOT001","4033","00Original","0000004033","1","202109270030","2021-09-27 00:30:06"
